8, 1, 6858, 8, 0.15519, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 5000, 9, 0.160984, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 5000, 9, 0.160204, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 5000, 9, 0.159947, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 3756, 10, 0.169646, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 3756, 10, 0.168483, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 3756, 10, 0.169995, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 2893, 11, 0.19284, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 2893, 11, 0.192564, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 2893, 11, 0.221645, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 2275, 12, 0.186618, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 2275, 12, 0.185161, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 2275, 12, 0.185628, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 1822, 13, 0.188412, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 1822, 13, 0.189072, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 1822, 13, 0.188531, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 1481, 14, 0.190375, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 1481, 14, 0.192799, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 1481, 14, 0.192317, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 1220, 15, 0.21046, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 1220, 15, 0.210252, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 1220, 15, 0.21092, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 625000, 1, 0.0781445, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=256', 48
